student_id,age,gender,academic_level,avg_daily_usage_hours,most_used_platform,affects_academic_performance,sleep_hours_per_night,mental_health_score,relationship_status,conflicts_over_social_media,addicted_score,country_name,country_name_std,country_code,gdp_2024,pop_2024,gdp_2023,pop_2023,gdp_latest,pop_latest,sleep_debt,usage_bucket,yoy_gdp_pct,yoy_pop_pct
670,22,Male,Graduate,4.4,Twitter,No,7.4,8,Single,2,4,Japan,Japan,JPN,32475.8924992191,123975371.0,33836.1756271617,124516650.0,32475.8924992191,123975371.0,0.5999999999999996,Heavy,-4.020203532844426,-0.43470411386750285
671,20,Female,Undergraduate,6.1,Facebook,Yes,6.4,5,Single,4,8,Poland,Poland,POL,25022.6716445953,36554707.0,22145.2643088909,36687353.0,25022.6716445953,36554707.0,1.5999999999999996,Extreme,12.99333029206238,-0.3615578371107886
672,23,Male,Graduate,4.3,Instagram,No,7.5,7,In Relationship,2,5,Finland,Finland,FIN,53188.6186245158,5637214.0,52821.5114340717,5583911.0,53188.6186245158,5637214.0,0.5,Heavy,0.6949956191660738,0.9545818334138922
673,21,Female,Undergraduate,6.4,TikTok,Yes,6.2,5,Single,4,8,Spain,Spain,ESP,35297.0094995565,48807137.0,33509.0127982139,48347910.0,35297.0094995565,48807137.0,1.7999999999999998,Extreme,5.335868030817975,0.9498383694352042
674,24,Male,Graduate,4.5,Twitter,No,7.3,7,In Relationship,2,5,Denmark,Denmark,DNK,71851.7562131368,5976992.0,68453.8769281145,5946952.0,71851.7562131368,5976992.0,0.7000000000000002,Heavy,4.963749954718434,0.5051327133630809
675,19,Female,Undergraduate,5.9,Instagram,Yes,6.5,6,Single,3,7,Ireland,Ireland,IRL,107316.337306921,5380257.0,103887.800388081,5307600.0,107316.337306921,5380257.0,1.5,Heavy,3.3002305429823706,1.368923807370563
676,22,Male,Graduate,7.2,Facebook,Yes,5.7,4,Single,5,9,India,India,IND,2696.66389984463,1450935791.0,2530.12031278204,1438069596.0,2696.66389984463,1450935791.0,2.3,Extreme,6.582437452528262,0.894685141511051
677,20,Female,Undergraduate,4.6,TikTok,No,7.2,7,In Relationship,2,5,Switzerland,Switzerland,CHE,103669.872008144,9034102.0,100631.802755125,8888093.0,103669.872008144,9034102.0,0.7999999999999998,Heavy,3.018995158430942,1.6427483375792762
678,23,Male,Graduate,6.8,Instagram,Yes,6.0,5,Single,4,8,Turkey,Turkiye,TUR,15473.2872636856,85518661.0,13105.6585004778,85325965.0,15473.2872636856,85518661.0,2.0,Extreme,18.065698592111797,0.2258351253337715
679,21,Female,Undergraduate,5.3,Twitter,Yes,6.8,6,In Relationship,3,7,USA,United States,USA,85809.9003846356,340110988.0,82304.6204272866,336806231.0,85809.9003846356,340110988.0,1.2000000000000002,Heavy,4.2589103007234,0.9812042343123991
680,24,Male,Graduate,6.2,Facebook,Yes,6.3,5,Single,4,8,Mexico,Mexico,MEX,14157.9445835849,130861007.0,13826.1306570122,129739759.0,14157.9445835849,130861007.0,1.7000000000000002,Extreme,2.3999044620948546,0.864228520726634
681,19,Female,Undergraduate,4.7,Instagram,No,7.2,7,In Relationship,2,5,France,France,FRA,46150.4876861593,68516699.0,44690.9345395117,68287487.0,46150.4876861593,68516699.0,0.7999999999999998,Heavy,3.265881910250046,0.3356573950363703
682,22,Male,Graduate,5.8,TikTok,Yes,6.6,6,Single,3,7,Canada,Canada,CAN,54282.6176051733,41288599.0,54220.3285039875,40083484.0,54282.6176051733,41288599.0,1.4000000000000004,Heavy,0.11488145296135578,3.00651260753681
683,20,Female,Undergraduate,6.1,Twitter,Yes,6.4,5,Single,4,8,UK,United Kingdom,GBR,52636.7865943853,69226000.0,49200.8101526146,68492000.0,52636.7865943853,69226000.0,1.5999999999999996,Extreme,6.983576959632873,1.0716580038544647
684,23,Male,Graduate,4.8,Facebook,No,7.1,7,In Relationship,2,5,Italy,Italy,ITA,40226.0472416173,58986023.0,39065.4244365633,58993475.0,40226.0472416173,58986023.0,0.9000000000000004,Heavy,2.970971957411311,-0.012631905477682065
685,21,Female,Undergraduate,6.7,Instagram,Yes,6.0,4,Single,5,9,Russia,Russian Federation,RUS,14889.0185546875,143533851.0,14159.3876953125,143826130.0,14889.0185546875,143533851.0,2.0,Extreme,5.152983130877517,-0.2032168980699126
686,24,Male,Graduate,5.5,WeChat,Yes,6.8,6,In Relationship,3,7,China,China,CHN,13303.1481543868,1408975000.0,12951.1782397043,1410710000.0,13303.1481543868,1408975000.0,1.2000000000000002,Heavy,2.7176671355156548,-0.12298771540571768
687,19,Female,Undergraduate,4.2,Twitter,No,7.5,8,Single,2,4,Japan,Japan,JPN,32475.8924992191,123975371.0,33836.1756271617,124516650.0,32475.8924992191,123975371.0,0.5,Heavy,-4.020203532844426,-0.43470411386750285
688,22,Male,Graduate,6.3,TikTok,Yes,6.2,5,Single,4,8,Poland,Poland,POL,25022.6716445953,36554707.0,22145.2643088909,36687353.0,25022.6716445953,36554707.0,1.7999999999999998,Extreme,12.99333029206238,-0.3615578371107886
689,20,Female,Undergraduate,4.4,Instagram,No,7.4,7,In Relationship,2,5,Finland,Finland,FIN,53188.6186245158,5637214.0,52821.5114340717,5583911.0,53188.6186245158,5637214.0,0.5999999999999996,Heavy,0.6949956191660738,0.9545818334138922
690,23,Male,Graduate,6.5,Facebook,Yes,6.1,5,Single,4,8,Spain,Spain,ESP,35297.0094995565,48807137.0,33509.0127982139,48347910.0,35297.0094995565,48807137.0,1.9000000000000004,Extreme,5.335868030817975,0.9498383694352042
691,21,Female,Undergraduate,4.6,Twitter,No,7.3,7,In Relationship,2,5,Denmark,Denmark,DNK,71851.7562131368,5976992.0,68453.8769281145,5946952.0,71851.7562131368,5976992.0,0.7000000000000002,Heavy,4.963749954718434,0.5051327133630809
692,24,Male,Graduate,5.9,Instagram,Yes,6.5,6,Single,3,7,Ireland,Ireland,IRL,107316.337306921,5380257.0,103887.800388081,5307600.0,107316.337306921,5380257.0,1.5,Heavy,3.3002305429823706,1.368923807370563
693,19,Female,Undergraduate,7.0,TikTok,Yes,5.8,4,Single,5,9,India,India,IND,2696.66389984463,1450935791.0,2530.12031278204,1438069596.0,2696.66389984463,1450935791.0,2.2,Extreme,6.582437452528262,0.894685141511051
694,22,Male,Graduate,4.5,Facebook,No,7.3,7,In Relationship,2,5,Switzerland,Switzerland,CHE,103669.872008144,9034102.0,100631.802755125,8888093.0,103669.872008144,9034102.0,0.7000000000000002,Heavy,3.018995158430942,1.6427483375792762
695,20,Female,Undergraduate,6.6,Instagram,Yes,6.1,5,Single,4,8,Turkey,Turkiye,TUR,15473.2872636856,85518661.0,13105.6585004778,85325965.0,15473.2872636856,85518661.0,1.9000000000000004,Extreme,18.065698592111797,0.2258351253337715
696,23,Male,Graduate,5.5,Twitter,Yes,6.7,6,In Relationship,3,7,USA,United States,USA,85809.9003846356,340110988.0,82304.6204272866,336806231.0,85809.9003846356,340110988.0,1.2999999999999998,Heavy,4.2589103007234,0.9812042343123991
697,21,Female,Undergraduate,6.3,TikTok,Yes,6.2,5,Single,4,8,Mexico,Mexico,MEX,14157.9445835849,130861007.0,13826.1306570122,129739759.0,14157.9445835849,130861007.0,1.7999999999999998,Extreme,2.3999044620948546,0.864228520726634
698,24,Male,Graduate,4.8,Facebook,No,7.1,7,In Relationship,2,5,France,France,FRA,46150.4876861593,68516699.0,44690.9345395117,68287487.0,46150.4876861593,68516699.0,0.9000000000000004,Heavy,3.265881910250046,0.3356573950363703
699,19,Female,Undergraduate,5.7,Instagram,Yes,6.6,6,Single,3,7,Canada,Canada,CAN,54282.6176051733,41288599.0,54220.3285039875,40083484.0,54282.6176051733,41288599.0,1.4000000000000004,Heavy,0.11488145296135578,3.00651260753681
700,22,Male,Graduate,6.2,Twitter,Yes,6.3,5,Single,4,8,UK,United Kingdom,GBR,52636.7865943853,69226000.0,49200.8101526146,68492000.0,52636.7865943853,69226000.0,1.7000000000000002,Extreme,6.983576959632873,1.0716580038544647
701,20,Female,Undergraduate,4.7,TikTok,No,7.2,7,In Relationship,2,5,Italy,Italy,ITA,40226.0472416173,58986023.0,39065.4244365633,58993475.0,40226.0472416173,58986023.0,0.7999999999999998,Heavy,2.970971957411311,-0.012631905477682065
702,23,Male,Graduate,6.8,Instagram,Yes,5.9,4,Single,5,9,Russia,Russian Federation,RUS,14889.0185546875,143533851.0,14159.3876953125,143826130.0,14889.0185546875,143533851.0,2.0999999999999996,Extreme,5.152983130877517,-0.2032168980699126
703,21,Female,Undergraduate,5.6,WeChat,Yes,6.7,6,In Relationship,3,7,China,China,CHN,13303.1481543868,1408975000.0,12951.1782397043,1410710000.0,13303.1481543868,1408975000.0,1.2999999999999998,Heavy,2.7176671355156548,-0.12298771540571768
704,24,Male,Graduate,4.3,Twitter,No,7.5,8,Single,2,4,Japan,Japan,JPN,32475.8924992191,123975371.0,33836.1756271617,124516650.0,32475.8924992191,123975371.0,0.5,Heavy,-4.020203532844426,-0.43470411386750285
705,19,Female,Undergraduate,6.2,Facebook,Yes,6.3,5,Single,4,8,Poland,Poland,POL,25022.6716445953,36554707.0,22145.2643088909,36687353.0,25022.6716445953,36554707.0,1.7000000000000002,Extreme,12.99333029206238,-0.3615578371107886
